DowntimeID,TurbineID,StartTime,EndTime,Reason
1333,145,07-09-2025 02:00,07-09-2025 03:00,Generator Failure
1334,132,09-05-2025 11:00,09-05-2025 21:00,Generator Failure
1335,46,19-02-2025 00:00,19-02-2025 10:00,Blade Inspection
1336,70,31-05-2025 05:00,31-05-2025 13:00,Scheduled Maintenance
1337,65,15-08-2025 01:00,15-08-2025 12:00,Gearbox Failure
1338,1,13-09-2025 08:00,13-09-2025 19:00,Sensor Fault
1339,82,06-04-2025 21:00,07-04-2025 00:00,Scheduled Maintenance
1340,48,17-05-2025 21:00,18-05-2025 00:00,Generator Failure
1341,118,28-11-2025 23:00,29-11-2025 09:00,Blade Inspection
1342,137,11-04-2025 02:00,11-04-2025 05:00,Gearbox Failure
1343,12,10-05-2025 05:00,10-05-2025 12:00,Generator Failure
1344,42,27-03-2025 07:00,27-03-2025 11:00,Blade Inspection
1345,139,31-05-2025 11:00,31-05-2025 20:00,Scheduled Maintenance
1346,96,11-05-2025 06:00,11-05-2025 12:00,Scheduled Maintenance
1347,149,06-04-2025 18:00,06-04-2025 19:00,Gearbox Failure
1348,92,15-03-2025 09:00,15-03-2025 19:00,Generator Failure
1349,129,27-10-2025 11:00,27-10-2025 13:00,Gearbox Failure
1350,10,16-06-2025 22:00,17-06-2025 06:00,Blade Inspection
1351,103,06-08-2025 13:00,06-08-2025 15:00,Sensor Fault
1352,28,08-11-2025 18:00,09-11-2025 05:00,Gearbox Failure
1353,34,16-10-2025 16:00,17-10-2025 00:00,Sensor Fault
1354,147,29-03-2025 16:00,29-03-2025 18:00,Gearbox Failure
1355,69,16-08-2025 23:00,17-08-2025 05:00,Gearbox Failure
1356,144,28-10-2025 08:00,28-10-2025 13:00,Gearbox Failure
1357,51,29-01-2025 15:00,30-01-2025 01:00,Scheduled Maintenance
1358,4,06-12-2025 22:00,07-12-2025 08:00,Scheduled Maintenance
1359,40,15-06-2025 11:00,15-06-2025 16:00,Blade Inspection
1360,89,04-08-2025 10:00,04-08-2025 21:00,Generator Failure
1361,83,18-09-2025 22:00,19-09-2025 01:00,Generator Failure
1362,94,15-12-2025 21:00,16-12-2025 00:00,Scheduled Maintenance
1363,85,07-12-2025 07:00,07-12-2025 15:00,Gearbox Failure
1364,52,18-05-2025 07:00,18-05-2025 10:00,Sensor Fault
1365,79,16-08-2025 16:00,16-08-2025 22:00,Sensor Fault
1366,50,17-05-2025 20:00,18-05-2025 01:00,Blade Inspection
1367,93,27-07-2025 12:00,27-07-2025 19:00,Blade Inspection
1368,81,17-03-2025 08:00,17-03-2025 12:00,Scheduled Maintenance
1369,10,10-06-2025 02:00,10-06-2025 09:00,Scheduled Maintenance
1370,53,05-10-2025 08:00,05-10-2025 12:00,Generator Failure
1371,133,28-05-2025 23:00,29-05-2025 08:00,Scheduled Maintenance
1372,96,19-03-2025 21:00,20-03-2025 00:00,Gearbox Failure
1373,11,18-02-2025 06:00,18-02-2025 17:00,Blade Inspection
1374,87,19-08-2025 09:00,19-08-2025 19:00,Scheduled Maintenance
1375,118,03-06-2025 18:00,04-06-2025 03:00,Blade Inspection
1376,108,28-04-2025 19:00,29-04-2025 01:00,Generator Failure
1377,57,17-09-2025 11:00,17-09-2025 15:00,Generator Failure
1378,39,27-07-2025 04:00,27-07-2025 11:00,Gearbox Failure
1379,76,19-03-2025 05:00,19-03-2025 13:00,Gearbox Failure
1380,5,06-10-2025 02:00,06-10-2025 10:00,Sensor Fault
1381,5,05-04-2025 12:00,05-04-2025 20:00,Gearbox Failure
1382,44,30-10-2025 18:00,30-10-2025 22:00,Scheduled Maintenance
1383,85,11-02-2025 09:00,11-02-2025 11:00,Sensor Fault
1384,58,25-08-2025 23:00,26-08-2025 05:00,Generator Failure
1385,137,16-05-2025 09:00,16-05-2025 19:00,Blade Inspection
1386,140,24-07-2025 22:00,24-07-2025 23:00,Gearbox Failure
1387,139,16-12-2025 12:00,16-12-2025 17:00,Gearbox Failure
1388,49,14-03-2025 22:00,15-03-2025 07:00,Generator Failure
1389,138,26-01-2025 16:00,26-01-2025 19:00,Blade Inspection
1390,118,19-11-2025 03:00,19-11-2025 04:00,Gearbox Failure
1391,46,05-12-2025 11:00,05-12-2025 22:00,Sensor Fault
1392,67,09-12-2025 17:00,10-12-2025 00:00,Scheduled Maintenance
1393,57,05-03-2025 05:00,05-03-2025 10:00,Scheduled Maintenance
1394,117,10-11-2025 13:00,10-11-2025 16:00,Sensor Fault
1395,50,09-01-2025 12:00,09-01-2025 17:00,Blade Inspection
1396,128,27-04-2025 08:00,27-04-2025 12:00,Sensor Fault
1397,39,30-10-2025 00:00,30-10-2025 10:00,Generator Failure
1398,62,30-09-2025 05:00,30-09-2025 11:00,Scheduled Maintenance
1399,122,16-08-2025 10:00,16-08-2025 12:00,Generator Failure
1400,48,14-04-2025 09:00,14-04-2025 16:00,Gearbox Failure
1401,25,15-11-2025 07:00,15-11-2025 17:00,Blade Inspection
1402,19,07-12-2025 09:00,07-12-2025 11:00,Sensor Fault
1403,121,10-06-2025 22:00,11-06-2025 01:00,Blade Inspection
1404,122,17-08-2025 02:00,17-08-2025 09:00,Blade Inspection
1405,99,26-03-2025 08:00,26-03-2025 10:00,Scheduled Maintenance
1406,19,01-11-2025 16:00,01-11-2025 21:00,Blade Inspection
1407,78,01-09-2025 12:00,01-09-2025 17:00,Blade Inspection
1408,24,24-12-2025 06:00,24-12-2025 09:00,Gearbox Failure
1409,30,13-07-2025 06:00,13-07-2025 07:00,Scheduled Maintenance
1410,126,23-04-2025 12:00,23-04-2025 23:00,Scheduled Maintenance
1411,52,10-05-2025 17:00,11-05-2025 02:00,Blade Inspection
1412,59,25-07-2025 16:00,26-07-2025 02:00,Sensor Fault
1413,11,27-10-2025 16:00,27-10-2025 22:00,Scheduled Maintenance
1414,103,01-07-2025 00:00,01-07-2025 11:00,Blade Inspection
1415,34,24-03-2025 21:00,25-03-2025 04:00,Generator Failure
1416,99,01-04-2025 10:00,01-04-2025 15:00,Generator Failure
1417,103,28-05-2025 23:00,29-05-2025 05:00,Blade Inspection
1418,7,14-02-2025 02:00,14-02-2025 11:00,Generator Failure
1419,137,02-07-2025 06:00,02-07-2025 10:00,Generator Failure
1420,20,11-01-2025 12:00,11-01-2025 18:00,Generator Failure
1421,141,29-01-2025 01:00,29-01-2025 12:00,Gearbox Failure
1422,13,10-08-2025 11:00,10-08-2025 18:00,Scheduled Maintenance
1423,123,07-12-2025 15:00,07-12-2025 22:00,Sensor Fault
1424,95,21-01-2025 08:00,21-01-2025 19:00,Sensor Fault
1425,69,27-01-2025 03:00,27-01-2025 07:00,Generator Failure
1426,114,21-01-2025 06:00,21-01-2025 13:00,Gearbox Failure
1427,1,11-03-2025 00:00,11-03-2025 07:00,Blade Inspection
1428,86,01-10-2025 13:00,01-10-2025 23:00,Blade Inspection
1429,17,03-06-2025 18:00,03-06-2025 21:00,Scheduled Maintenance
1430,14,11-08-2025 13:00,11-08-2025 21:00,Sensor Fault
1431,148,22-11-2025 03:00,22-11-2025 11:00,Sensor Fault
1432,116,19-06-2025 10:00,19-06-2025 16:00,Scheduled Maintenance
1433,89,11-06-2025 14:00,12-06-2025 00:00,Scheduled Maintenance
1434,10,12-11-2025 21:00,13-11-2025 08:00,Scheduled Maintenance
1435,70,06-05-2025 00:00,06-05-2025 09:00,Sensor Fault
1436,115,01-02-2025 06:00,01-02-2025 14:00,Generator Failure
1437,53,03-02-2025 06:00,03-02-2025 07:00,Generator Failure
1438,142,12-09-2025 17:00,13-09-2025 04:00,Generator Failure
1439,55,07-09-2025 16:00,07-09-2025 19:00,Blade Inspection
1440,49,19-03-2025 19:00,19-03-2025 22:00,Scheduled Maintenance
1441,15,12-08-2025 11:00,12-08-2025 19:00,Generator Failure
1442,10,24-11-2025 19:00,24-11-2025 21:00,Sensor Fault
1443,100,28-09-2025 20:00,28-09-2025 23:00,Scheduled Maintenance
1444,87,20-03-2025 04:00,20-03-2025 07:00,Sensor Fault
1445,9,23-05-2025 02:00,23-05-2025 05:00,Scheduled Maintenance
1446,34,12-07-2025 15:00,12-07-2025 19:00,Generator Failure
1447,27,26-01-2025 08:00,26-01-2025 18:00,Generator Failure
1448,88,01-09-2025 20:00,02-09-2025 03:00,Gearbox Failure
1449,68,16-01-2025 04:00,16-01-2025 13:00,Scheduled Maintenance
1450,128,16-10-2025 15:00,17-10-2025 02:00,Generator Failure
1451,51,19-11-2025 07:00,19-11-2025 14:00,Sensor Fault
1452,21,10-04-2025 01:00,10-04-2025 09:00,Generator Failure
1453,65,04-05-2025 04:00,04-05-2025 07:00,Gearbox Failure
1454,35,20-01-2025 18:00,21-01-2025 04:00,Generator Failure
1455,86,28-06-2025 03:00,28-06-2025 04:00,Generator Failure
1456,115,17-05-2025 03:00,17-05-2025 04:00,Sensor Fault
1457,83,12-02-2025 19:00,13-02-2025 00:00,Sensor Fault
1458,97,29-03-2025 14:00,29-03-2025 18:00,Gearbox Failure
1459,126,23-06-2025 09:00,23-06-2025 20:00,Scheduled Maintenance
1460,17,30-06-2025 17:00,30-06-2025 18:00,Blade Inspection
1461,96,10-01-2025 07:00,10-01-2025 08:00,Blade Inspection
1462,1,12-06-2025 04:00,12-06-2025 12:00,Sensor Fault
1463,47,24-06-2025 15:00,24-06-2025 18:00,Sensor Fault
1464,96,01-07-2025 03:00,01-07-2025 13:00,Blade Inspection
1465,24,17-06-2025 22:00,18-06-2025 08:00,Gearbox Failure
1466,63,30-04-2025 23:00,01-05-2025 07:00,Blade Inspection
1467,94,07-11-2025 02:00,07-11-2025 06:00,Scheduled Maintenance
1468,27,12-11-2025 21:00,13-11-2025 08:00,Scheduled Maintenance
1469,31,13-09-2025 00:00,13-09-2025 04:00,Scheduled Maintenance
1470,51,10-03-2025 21:00,11-03-2025 06:00,Scheduled Maintenance
1471,15,03-02-2025 06:00,03-02-2025 08:00,Scheduled Maintenance
1472,137,15-08-2025 02:00,15-08-2025 03:00,Sensor Fault
1473,26,18-12-2025 01:00,18-12-2025 04:00,Gearbox Failure
1474,126,21-07-2025 14:00,21-07-2025 21:00,Gearbox Failure
1475,3,02-05-2025 02:00,02-05-2025 06:00,Scheduled Maintenance
1476,84,20-10-2025 08:00,20-10-2025 09:00,Blade Inspection
1477,78,24-12-2025 23:00,25-12-2025 09:00,Gearbox Failure
1478,67,23-01-2025 00:00,23-01-2025 09:00,Generator Failure
1479,150,17-02-2025 18:00,17-02-2025 20:00,Scheduled Maintenance
1480,122,29-06-2025 22:00,30-06-2025 07:00,Generator Failure
1481,133,13-06-2025 19:00,13-06-2025 21:00,Gearbox Failure
1482,120,14-12-2025 01:00,14-12-2025 02:00,Scheduled Maintenance
1483,57,13-10-2025 07:00,13-10-2025 09:00,Sensor Fault
1484,96,23-05-2025 03:00,23-05-2025 05:00,Scheduled Maintenance
1485,57,11-07-2025 18:00,12-07-2025 02:00,Sensor Fault
1486,93,24-09-2025 07:00,24-09-2025 11:00,Scheduled Maintenance
1487,135,13-03-2025 23:00,14-03-2025 04:00,Scheduled Maintenance
1488,104,20-11-2025 06:00,20-11-2025 10:00,Gearbox Failure
1489,71,27-01-2025 22:00,28-01-2025 09:00,Sensor Fault
1490,99,16-10-2025 14:00,17-10-2025 00:00,Scheduled Maintenance
1491,78,09-01-2025 03:00,09-01-2025 12:00,Scheduled Maintenance
1492,93,01-04-2025 20:00,02-04-2025 01:00,Gearbox Failure
1493,86,05-03-2025 13:00,05-03-2025 20:00,Gearbox Failure
1494,83,28-01-2025 09:00,28-01-2025 10:00,Generator Failure
1495,16,25-06-2025 14:00,25-06-2025 19:00,Sensor Fault
1496,77,23-09-2025 04:00,23-09-2025 07:00,Generator Failure
1497,23,03-07-2025 11:00,03-07-2025 22:00,Generator Failure
1498,42,25-04-2025 08:00,25-04-2025 11:00,Scheduled Maintenance
1499,111,24-06-2025 16:00,24-06-2025 20:00,Blade Inspection
1500,126,09-01-2025 05:00,09-01-2025 06:00,Sensor Fault
1501,112,06-12-2025 11:00,06-12-2025 21:00,Generator Failure
1502,13,01-06-2025 02:00,01-06-2025 11:00,Gearbox Failure
1503,126,19-07-2025 19:00,20-07-2025 00:00,Scheduled Maintenance
1504,100,02-12-2025 22:00,03-12-2025 05:00,Blade Inspection
1505,52,28-07-2025 13:00,29-07-2025 00:00,Scheduled Maintenance
1506,114,15-01-2025 15:00,15-01-2025 18:00,Sensor Fault
1507,99,30-11-2025 20:00,30-11-2025 23:00,Sensor Fault
1508,22,31-05-2025 00:00,31-05-2025 11:00,Scheduled Maintenance
1509,54,16-02-2025 03:00,16-02-2025 08:00,Generator Failure
1510,10,07-07-2025 02:00,07-07-2025 13:00,Sensor Fault
1511,95,26-03-2025 11:00,26-03-2025 16:00,Blade Inspection
1512,13,07-07-2025 01:00,07-07-2025 04:00,Scheduled Maintenance
1513,149,17-01-2025 00:00,17-01-2025 05:00,Generator Failure
1514,93,28-12-2025 09:00,28-12-2025 11:00,Blade Inspection
1515,78,07-02-2025 01:00,07-02-2025 02:00,Scheduled Maintenance
1516,11,13-10-2025 18:00,13-10-2025 22:00,Gearbox Failure
1517,18,20-12-2025 19:00,20-12-2025 23:00,Gearbox Failure
1518,40,02-09-2025 22:00,03-09-2025 02:00,Gearbox Failure
1519,73,02-06-2025 20:00,03-06-2025 07:00,Generator Failure
1520,27,08-02-2025 06:00,08-02-2025 11:00,Blade Inspection
1521,24,24-08-2025 04:00,24-08-2025 12:00,Gearbox Failure
1522,62,19-09-2025 14:00,19-09-2025 16:00,Generator Failure
1523,35,21-07-2025 05:00,21-07-2025 09:00,Sensor Fault
1524,133,29-11-2025 02:00,29-11-2025 08:00,Scheduled Maintenance
1525,17,16-11-2025 01:00,16-11-2025 10:00,Blade Inspection
1526,38,19-07-2025 13:00,19-07-2025 16:00,Gearbox Failure
1527,87,01-09-2025 22:00,02-09-2025 00:00,Scheduled Maintenance
1528,79,08-01-2025 19:00,08-01-2025 23:00,Gearbox Failure
1529,61,06-07-2025 18:00,06-07-2025 22:00,Sensor Fault
1530,89,26-12-2025 03:00,26-12-2025 13:00,Gearbox Failure
1531,6,20-01-2025 12:00,20-01-2025 19:00,Blade Inspection
1532,35,13-03-2025 05:00,13-03-2025 14:00,Generator Failure
1533,69,03-08-2025 21:00,04-08-2025 08:00,Scheduled Maintenance
1534,81,24-01-2025 00:00,24-01-2025 05:00,Gearbox Failure
1535,41,26-10-2025 17:00,26-10-2025 18:00,Generator Failure
1536,108,15-05-2025 16:00,16-05-2025 03:00,Generator Failure
1537,52,13-08-2025 14:00,13-08-2025 21:00,Sensor Fault
1538,1,17-09-2025 23:00,18-09-2025 03:00,Generator Failure
1539,19,11-03-2025 07:00,11-03-2025 18:00,Scheduled Maintenance
1540,1,14-10-2025 05:00,14-10-2025 16:00,Generator Failure
1541,126,29-04-2025 10:00,29-04-2025 17:00,Sensor Fault
1542,52,11-12-2025 02:00,11-12-2025 13:00,Gearbox Failure
1543,141,13-12-2025 16:00,13-12-2025 20:00,Blade Inspection
1544,83,01-08-2025 13:00,02-08-2025 00:00,Scheduled Maintenance
1545,138,06-02-2025 11:00,06-02-2025 22:00,Sensor Fault
1546,43,20-12-2025 19:00,20-12-2025 21:00,Generator Failure
1547,114,07-07-2025 03:00,07-07-2025 14:00,Sensor Fault
1548,81,07-05-2025 15:00,07-05-2025 16:00,Generator Failure
1549,5,22-09-2025 07:00,22-09-2025 12:00,Blade Inspection
1550,119,03-04-2025 14:00,03-04-2025 19:00,Generator Failure
1551,44,17-03-2025 03:00,17-03-2025 06:00,Scheduled Maintenance
1552,58,01-01-2025 00:00,01-01-2025 05:00,Gearbox Failure
1553,1,09-12-2025 16:00,10-12-2025 00:00,Generator Failure
1554,143,07-09-2025 03:00,07-09-2025 13:00,Sensor Fault
1555,26,09-07-2025 16:00,09-07-2025 18:00,Gearbox Failure
1556,123,08-03-2025 15:00,08-03-2025 21:00,Blade Inspection
1557,124,17-09-2025 23:00,18-09-2025 09:00,Scheduled Maintenance
1558,3,17-05-2025 17:00,18-05-2025 01:00,Generator Failure
1559,86,02-02-2025 00:00,02-02-2025 03:00,Blade Inspection
1560,6,09-12-2025 19:00,09-12-2025 20:00,Gearbox Failure
1561,9,17-03-2025 08:00,17-03-2025 16:00,Generator Failure
1562,31,18-01-2025 20:00,18-01-2025 23:00,Scheduled Maintenance
1563,84,15-06-2025 18:00,15-06-2025 21:00,Generator Failure
1564,131,02-06-2025 17:00,03-06-2025 04:00,Scheduled Maintenance
1565,17,18-09-2025 12:00,18-09-2025 20:00,Sensor Fault
1566,5,07-11-2025 18:00,08-11-2025 02:00,Generator Failure
1567,104,25-01-2025 00:00,25-01-2025 04:00,Generator Failure
1568,24,25-11-2025 10:00,25-11-2025 18:00,Generator Failure
1569,144,31-10-2025 15:00,31-10-2025 21:00,Gearbox Failure
1570,130,25-07-2025 05:00,25-07-2025 06:00,Gearbox Failure
1571,67,18-05-2025 08:00,18-05-2025 10:00,Scheduled Maintenance
1572,12,15-07-2025 17:00,15-07-2025 19:00,Blade Inspection
1573,9,19-08-2025 15:00,19-08-2025 23:00,Gearbox Failure
1574,123,23-11-2025 02:00,23-11-2025 10:00,Blade Inspection
1575,126,06-03-2025 06:00,06-03-2025 07:00,Sensor Fault
1576,98,02-06-2025 02:00,02-06-2025 04:00,Scheduled Maintenance
1577,115,23-11-2025 19:00,24-11-2025 03:00,Blade Inspection
1578,77,07-01-2025 10:00,07-01-2025 21:00,Gearbox Failure
1579,89,03-10-2025 08:00,03-10-2025 14:00,Gearbox Failure
1580,84,14-04-2025 15:00,14-04-2025 18:00,Sensor Fault
1581,72,12-11-2025 00:00,12-11-2025 02:00,Gearbox Failure
1582,101,26-06-2025 19:00,27-06-2025 05:00,Scheduled Maintenance
1583,40,16-08-2025 17:00,17-08-2025 04:00,Blade Inspection
1584,141,14-10-2025 07:00,14-10-2025 11:00,Sensor Fault
1585,98,13-10-2025 09:00,13-10-2025 13:00,Scheduled Maintenance
1586,55,29-12-2025 15:00,29-12-2025 21:00,Scheduled Maintenance
1587,127,18-11-2025 21:00,19-11-2025 00:00,Generator Failure
1588,3,05-07-2025 13:00,05-07-2025 22:00,Sensor Fault
1589,133,09-11-2025 19:00,10-11-2025 01:00,Blade Inspection
1590,145,19-07-2025 01:00,19-07-2025 05:00,Sensor Fault
1591,56,22-09-2025 14:00,22-09-2025 18:00,Sensor Fault
1592,64,07-01-2025 07:00,07-01-2025 15:00,Generator Failure
1593,18,01-09-2025 18:00,01-09-2025 21:00,Generator Failure
1594,74,11-08-2025 20:00,12-08-2025 05:00,Gearbox Failure
1595,149,22-12-2025 12:00,22-12-2025 16:00,Gearbox Failure
1596,58,02-04-2025 20:00,03-04-2025 04:00,Blade Inspection
1597,54,02-07-2025 11:00,02-07-2025 15:00,Gearbox Failure
1598,65,03-11-2025 20:00,04-11-2025 05:00,Generator Failure
1599,73,03-05-2025 11:00,03-05-2025 15:00,Generator Failure
1600,16,23-08-2025 15:00,23-08-2025 16:00,Generator Failure
1601,101,06-05-2025 22:00,07-05-2025 07:00,Scheduled Maintenance
1602,136,31-05-2025 13:00,31-05-2025 21:00,Scheduled Maintenance
1603,35,24-04-2025 04:00,24-04-2025 08:00,Gearbox Failure
1604,14,22-04-2025 10:00,22-04-2025 12:00,Sensor Fault
1605,133,27-06-2025 07:00,27-06-2025 10:00,Generator Failure
1606,59,14-08-2025 10:00,14-08-2025 11:00,Scheduled Maintenance
1607,14,30-01-2025 06:00,30-01-2025 09:00,Blade Inspection
1608,107,31-12-2025 01:00,31-12-2025 12:00,Gearbox Failure
1609,22,16-12-2025 04:00,16-12-2025 09:00,Sensor Fault
1610,65,18-07-2025 06:00,18-07-2025 10:00,Scheduled Maintenance
1611,122,22-04-2025 14:00,23-04-2025 01:00,Generator Failure
1612,110,31-01-2025 22:00,01-02-2025 01:00,Blade Inspection
1613,123,20-04-2025 18:00,21-04-2025 01:00,Gearbox Failure
1614,36,10-08-2025 07:00,10-08-2025 14:00,Blade Inspection
1615,67,10-12-2025 20:00,11-12-2025 02:00,Gearbox Failure
1616,46,12-06-2025 18:00,13-06-2025 01:00,Scheduled Maintenance
1617,31,04-07-2025 01:00,04-07-2025 08:00,Sensor Fault
1618,82,28-08-2025 13:00,28-08-2025 21:00,Scheduled Maintenance
1619,85,08-02-2025 14:00,08-02-2025 19:00,Sensor Fault
1620,75,21-07-2025 08:00,21-07-2025 12:00,Gearbox Failure
1621,13,01-08-2025 06:00,01-08-2025 15:00,Scheduled Maintenance
1622,150,17-02-2025 01:00,17-02-2025 08:00,Generator Failure
1623,21,12-10-2025 09:00,12-10-2025 19:00,Generator Failure
1624,29,27-08-2025 01:00,27-08-2025 10:00,Gearbox Failure
1625,147,22-02-2025 13:00,22-02-2025 20:00,Scheduled Maintenance
1626,90,06-03-2025 11:00,06-03-2025 13:00,Sensor Fault
1627,31,23-05-2025 08:00,23-05-2025 09:00,Generator Failure
1628,109,04-09-2025 10:00,04-09-2025 16:00,Sensor Fault
1629,79,21-08-2025 02:00,21-08-2025 10:00,Gearbox Failure
1630,98,20-11-2025 12:00,20-11-2025 20:00,Sensor Fault
1631,27,10-06-2025 15:00,10-06-2025 20:00,Blade Inspection
1632,143,12-09-2025 11:00,12-09-2025 16:00,Generator Failure
1633,37,23-03-2025 21:00,24-03-2025 04:00,Blade Inspection
1634,9,03-10-2025 19:00,04-10-2025 05:00,Scheduled Maintenance
1635,48,21-02-2025 22:00,22-02-2025 06:00,Scheduled Maintenance
1636,23,25-07-2025 02:00,25-07-2025 10:00,Generator Failure
1637,17,25-07-2025 21:00,26-07-2025 00:00,Gearbox Failure
1638,102,27-09-2025 18:00,27-09-2025 20:00,Sensor Fault
1639,1,10-05-2025 12:00,10-05-2025 22:00,Gearbox Failure
1640,138,29-05-2025 01:00,29-05-2025 03:00,Scheduled Maintenance
1641,131,24-09-2025 13:00,24-09-2025 16:00,Gearbox Failure
1642,62,25-06-2025 12:00,25-06-2025 18:00,Sensor Fault
1643,124,01-03-2025 07:00,01-03-2025 08:00,Generator Failure
1644,70,22-09-2025 13:00,22-09-2025 15:00,Sensor Fault
1645,82,08-10-2025 13:00,08-10-2025 14:00,Sensor Fault
1646,58,29-05-2025 09:00,29-05-2025 13:00,Generator Failure
1647,69,09-11-2025 06:00,09-11-2025 13:00,Scheduled Maintenance
1648,100,31-03-2025 12:00,31-03-2025 17:00,Generator Failure
1649,93,16-08-2025 16:00,17-08-2025 00:00,Generator Failure
1650,86,27-07-2025 02:00,27-07-2025 08:00,Scheduled Maintenance
1651,78,31-07-2025 01:00,31-07-2025 04:00,Blade Inspection
1652,68,30-11-2025 05:00,30-11-2025 08:00,Gearbox Failure
1653,145,05-05-2025 14:00,05-05-2025 22:00,Scheduled Maintenance
1654,17,22-11-2025 19:00,22-11-2025 20:00,Gearbox Failure
1655,48,16-09-2025 22:00,17-09-2025 02:00,Gearbox Failure
1656,14,27-03-2025 20:00,28-03-2025 02:00,Generator Failure
1657,93,20-12-2025 01:00,20-12-2025 05:00,Blade Inspection
1658,13,24-01-2025 12:00,24-01-2025 17:00,Gearbox Failure
1659,48,20-12-2025 08:00,20-12-2025 09:00,Scheduled Maintenance
1660,58,17-03-2025 04:00,17-03-2025 11:00,Blade Inspection
1661,124,22-06-2025 15:00,22-06-2025 20:00,Generator Failure
1662,124,15-07-2025 18:00,15-07-2025 22:00,Sensor Fault
1663,12,27-08-2025 03:00,27-08-2025 11:00,Blade Inspection
1664,38,30-06-2025 15:00,30-06-2025 22:00,Generator Failure
1665,47,01-08-2025 04:00,01-08-2025 12:00,Scheduled Maintenance
1666,96,27-05-2025 17:00,28-05-2025 02:00,Sensor Fault
1667,13,22-11-2025 18:00,23-11-2025 01:00,Generator Failure
1668,149,07-02-2025 07:00,07-02-2025 10:00,Blade Inspection
1669,120,20-03-2025 22:00,21-03-2025 08:00,Generator Failure
1670,36,05-04-2025 13:00,05-04-2025 23:00,Blade Inspection
1671,98,02-05-2025 13:00,02-05-2025 14:00,Sensor Fault
1672,149,09-07-2025 02:00,09-07-2025 11:00,Gearbox Failure
1673,98,31-01-2025 05:00,31-01-2025 08:00,Scheduled Maintenance
1674,56,08-06-2025 09:00,08-06-2025 12:00,Gearbox Failure
1675,77,09-02-2025 11:00,09-02-2025 14:00,Blade Inspection
1676,126,03-11-2025 23:00,04-11-2025 07:00,Scheduled Maintenance
1677,124,25-04-2025 15:00,25-04-2025 21:00,Sensor Fault
1678,120,28-10-2025 17:00,28-10-2025 18:00,Sensor Fault
1679,112,19-01-2025 18:00,20-01-2025 00:00,Scheduled Maintenance
1680,117,05-01-2025 18:00,05-01-2025 23:00,Generator Failure
1681,93,24-05-2025 14:00,24-05-2025 21:00,Generator Failure
1682,63,28-02-2025 13:00,28-02-2025 19:00,Generator Failure
