FaultID,TurbineID,FaultDate,FaultCode,Severity
2434,107,2025-11-17,BLD301,High
2435,43,2025-09-24,BRK501,Medium
2436,96,2025-10-04,GEN401,High
2437,123,2025-11-20,SNS205,Low
2438,135,2025-10-10,SNS205,Medium
2439,97,2025-06-25,GEN401,High
2440,101,2025-04-27,BRK501,Critical
2441,136,2025-05-04,GEN401,Critical
2442,104,2025-05-21,GBX101,Critical
2443,143,2025-10-08,GBX101,Low
2444,31,2025-03-05,BRK501,High
2445,125,2025-05-07,BRK501,High
2446,47,2025-07-27,GBX101,High
2447,3,2025-07-27,GEN401,Low
2448,45,2025-09-29,GEN401,Medium
2449,136,2025-09-21,GEN401,Critical
2450,91,2025-12-01,BLD301,High
2451,2,2025-11-05,BLD301,High
2452,26,2025-05-09,BRK501,Medium
2453,108,2025-12-16,SNS205,Medium
2454,27,2025-12-19,SNS205,Critical
2455,111,2025-10-25,SNS205,Critical
2456,102,2025-08-29,SNS205,High
2457,34,2025-10-18,GEN401,Critical
2458,8,2025-02-27,BRK501,High
2459,139,2025-06-13,BRK501,High
2460,32,2025-12-08,SNS205,Medium
2461,116,2025-02-03,GBX101,High
2462,21,2025-03-17,GBX101,High
2463,77,2025-03-06,BRK501,High
2464,117,2025-03-31,BRK501,High
2465,58,2025-10-16,GBX101,Medium
2466,32,2025-12-08,BLD301,Medium
2467,50,2025-11-22,GEN401,Low
2468,87,2025-10-05,BRK501,Medium
2469,126,2025-10-06,GEN401,Critical
2470,33,2025-02-24,BLD301,Critical
2471,29,2025-08-10,BLD301,High
2472,89,2025-11-30,BLD301,High
2473,92,2025-12-06,SNS205,High
2474,58,2025-07-17,BLD301,Critical
2475,46,2025-03-16,SNS205,High
2476,71,2025-12-13,BLD301,Medium
2477,80,2025-02-03,GBX101,Low
2478,63,2025-10-24,GEN401,Low
2479,69,2025-11-30,BLD301,Low
2480,69,2025-11-17,GBX101,High
2481,131,2025-06-26,BLD301,Medium
2482,44,2025-03-18,BLD301,Critical
2483,143,2025-10-14,GBX101,Critical
2484,145,2025-02-11,GBX101,Low
2485,33,2025-02-18,GBX101,High
2486,73,2025-12-01,BLD301,Critical
2487,149,2025-01-10,GBX101,Low
2488,52,2025-05-19,SNS205,Critical
2489,41,2025-08-02,GBX101,Medium
2490,16,2025-05-16,SNS205,Medium
2491,84,2025-01-12,SNS205,Critical
2492,26,2025-02-19,GEN401,Low
2493,43,2025-04-19,BLD301,Low
2494,44,2025-06-03,GBX101,Medium
2495,138,2025-10-10,GBX101,Low
2496,114,2025-09-15,BRK501,Medium
2497,58,2025-02-09,GBX101,Low
2498,15,2025-11-01,BLD301,Critical
2499,107,2025-06-13,GEN401,Critical
2500,11,2025-06-30,GBX101,Critical
2501,12,2025-04-25,SNS205,Critical
2502,142,2025-01-07,SNS205,Critical
2503,140,2025-07-04,GEN401,Low
2504,90,2025-08-29,BLD301,High
2505,40,2025-07-11,BRK501,Critical
2506,115,2025-04-19,GBX101,High
2507,23,2025-07-02,BRK501,Low
2508,62,2025-04-06,BLD301,High
2509,22,2025-06-12,GBX101,Low
2510,103,2025-03-06,BLD301,Low
2511,68,2025-11-05,GBX101,Critical
2512,149,2025-02-25,BLD301,High
2513,4,2025-06-11,BRK501,Critical
2514,110,2025-09-06,GEN401,Low
2515,107,2025-08-12,GBX101,Critical
2516,5,2025-11-12,GEN401,High
2517,121,2025-07-01,GBX101,Critical
2518,112,2025-09-07,SNS205,High
2519,63,2025-12-24,BRK501,Critical
2520,7,2025-12-07,GEN401,High
2521,81,2025-03-28,SNS205,Low
2522,123,2025-11-29,GBX101,Critical
2523,36,2025-10-06,GBX101,Medium
2524,81,2025-01-14,BRK501,Low
2525,140,2025-01-21,GEN401,Medium
2526,3,2025-04-10,BRK501,High
2527,31,2025-06-08,BRK501,Low
2528,92,2025-05-30,BRK501,Critical
2529,91,2025-04-11,SNS205,Low
2530,56,2025-07-23,BRK501,Medium
2531,112,2025-11-13,GBX101,Low
2532,105,2025-10-09,SNS205,Critical
2533,86,2025-08-12,GEN401,Critical
2534,59,2025-03-13,GBX101,High
2535,91,2025-06-02,GEN401,Critical
2536,97,2025-05-03,BRK501,Low
2537,139,2025-03-21,GEN401,High
2538,24,2025-11-20,BRK501,Low
2539,139,2025-07-24,GBX101,Low
2540,3,2025-11-13,SNS205,Medium
2541,131,2025-05-29,GBX101,Low
2542,137,2025-12-14,BLD301,Medium
2543,21,2025-04-29,BRK501,High
2544,114,2025-09-21,BLD301,Low
2545,142,2025-03-23,GBX101,Critical
2546,20,2025-12-07,GBX101,Medium
2547,48,2025-06-09,GBX101,Critical
2548,66,2025-01-08,BRK501,Low
2549,38,2025-04-23,GBX101,Low
2550,5,2025-01-24,BRK501,Low
2551,142,2025-11-02,SNS205,Critical
2552,150,2025-08-02,BRK501,High
2553,145,2025-05-07,SNS205,High
2554,128,2025-01-07,BLD301,Critical
2555,10,2025-05-08,BLD301,Medium
2556,70,2025-01-09,SNS205,Low
2557,136,2025-01-01,SNS205,Medium
2558,2,2025-06-10,BRK501,Low
2559,21,2025-12-02,BLD301,Medium
2560,116,2025-04-01,SNS205,High
2561,60,2025-06-20,BRK501,Medium
2562,27,2025-10-26,BLD301,High
2563,12,2025-11-10,SNS205,Low
2564,95,2025-11-15,GBX101,Medium
2565,16,2025-09-28,BRK501,Critical
2566,85,2025-12-23,BLD301,Medium
2567,97,2025-10-09,BLD301,Critical
2568,79,2025-12-08,GEN401,Critical
2569,55,2025-09-07,BLD301,Medium
2570,60,2025-06-01,GBX101,Critical
2571,123,2025-09-18,GBX101,Critical
2572,116,2025-01-31,SNS205,High
2573,39,2025-07-14,GEN401,Critical
2574,97,2025-05-07,GBX101,Low
2575,108,2025-05-26,BRK501,Critical
2576,16,2025-05-29,BLD301,Medium
2577,59,2025-10-19,SNS205,Low
2578,89,2025-05-02,GBX101,Critical
2579,69,2025-09-19,BLD301,High
2580,64,2025-12-17,SNS205,High
2581,93,2025-12-13,GEN401,Medium
2582,56,2025-04-19,GBX101,Low
2583,5,2025-09-12,BRK501,Medium
2584,54,2025-10-28,GBX101,High
2585,54,2025-01-10,SNS205,High
2586,66,2025-12-31,BLD301,Medium
2587,42,2025-06-18,GBX101,Low
2588,42,2025-12-19,BRK501,Low
2589,119,2025-02-15,GBX101,Critical
2590,60,2025-03-22,GEN401,Critical
2591,136,2025-01-31,BRK501,High
2592,42,2025-10-25,BRK501,High
2593,108,2025-09-12,SNS205,Medium
2594,120,2025-11-11,GEN401,High
2595,32,2025-01-26,GEN401,Critical
2596,13,2025-02-10,GEN401,Critical
2597,116,2025-12-18,BRK501,High
2598,98,2025-07-30,BRK501,Medium
2599,33,2025-08-16,GEN401,Critical
2600,88,2025-08-12,SNS205,Medium
2601,83,2025-01-16,BRK501,High
2602,141,2025-11-23,GEN401,High
2603,111,2025-05-13,BLD301,Critical
2604,94,2025-03-15,BLD301,Critical
2605,20,2025-03-20,BLD301,High
2606,142,2025-09-14,GBX101,High
2607,141,2025-05-15,GBX101,Low
2608,97,2025-01-28,GBX101,Medium
2609,50,2025-12-30,BRK501,Low
2610,142,2025-08-03,SNS205,Critical
2611,61,2025-03-12,GBX101,Medium
2612,9,2025-05-18,SNS205,Medium
2613,72,2025-02-22,GEN401,Medium
2614,111,2025-09-23,SNS205,High
2615,23,2025-03-22,SNS205,Low
2616,69,2025-09-29,BLD301,Critical
2617,5,2025-08-01,BLD301,Critical
2618,51,2025-10-28,GEN401,High
2619,60,2025-06-29,GEN401,High
2620,116,2025-03-25,GEN401,High
2621,7,2025-05-25,BRK501,Critical
2622,12,2025-07-19,SNS205,Medium
2623,23,2025-03-07,SNS205,High
2624,96,2025-04-04,BRK501,Medium
2625,124,2025-10-01,GEN401,Critical
2626,145,2025-01-14,BLD301,Medium
2627,22,2025-03-03,GEN401,Low
2628,19,2025-05-24,SNS205,High
2629,29,2025-12-28,BRK501,High
2630,98,2025-11-19,SNS205,Medium
2631,107,2025-08-26,SNS205,Medium
2632,99,2025-09-26,SNS205,Medium
2633,82,2025-08-20,BLD301,High
2634,59,2025-06-26,GBX101,High
2635,120,2025-09-14,BRK501,Critical
2636,107,2025-12-11,SNS205,Low
2637,113,2025-08-10,GEN401,Critical
2638,66,2025-12-27,GBX101,High
2639,51,2025-04-24,GBX101,Low
2640,53,2025-02-11,GEN401,High
2641,69,2025-08-11,GEN401,High
2642,127,2025-11-05,SNS205,High
2643,77,2025-06-12,BRK501,Medium
2644,42,2025-06-15,BLD301,Medium
2645,82,2025-06-08,BLD301,Medium
2646,129,2025-12-15,BLD301,High
2647,41,2025-09-04,BRK501,Medium
2648,77,2025-08-24,BRK501,High
2649,80,2025-02-12,SNS205,Critical
2650,39,2025-02-06,SNS205,Critical
2651,106,2025-02-06,SNS205,Critical
2652,59,2025-07-17,GEN401,Low
2653,43,2025-09-19,GBX101,High
2654,6,2025-08-03,GBX101,Low
2655,63,2025-10-17,SNS205,Critical
2656,35,2025-10-05,BRK501,Low
2657,108,2025-04-27,BLD301,Medium
2658,120,2025-11-04,GEN401,Medium
2659,70,2025-05-08,GBX101,High
2660,45,2025-10-19,SNS205,Medium
2661,121,2025-01-05,BRK501,Low
2662,77,2025-01-27,SNS205,High
2663,48,2025-12-24,BLD301,Critical
2664,100,2025-10-20,GBX101,Medium
2665,31,2025-01-09,SNS205,High
2666,116,2025-07-13,BRK501,Critical
2667,51,2025-04-11,SNS205,High
2668,1,2025-04-25,BLD301,Low
2669,107,2025-06-25,BLD301,Critical
2670,140,2025-07-22,GEN401,Critical
2671,83,2025-09-28,GEN401,Medium
2672,57,2025-04-18,GEN401,Critical
2673,28,2025-12-11,BRK501,High
2674,59,2025-12-11,GEN401,Medium
2675,93,2025-08-03,GEN401,Medium
2676,135,2025-09-11,GBX101,High
2677,72,2025-09-29,GEN401,Critical
2678,142,2025-05-30,BRK501,High
2679,138,2025-10-25,GEN401,Low
2680,51,2025-04-07,GEN401,Low
2681,22,2025-11-20,BRK501,Medium
2682,49,2025-07-29,GBX101,Critical
2683,68,2025-02-18,BLD301,Low
2684,28,2025-05-01,GBX101,Low
2685,49,2025-10-30,SNS205,Critical
2686,117,2025-03-22,SNS205,Low
2687,4,2025-01-12,BRK501,Medium
2688,13,2025-03-01,SNS205,High
2689,24,2025-05-07,GBX101,Critical
2690,135,2025-01-25,BRK501,Critical
2691,110,2025-08-15,BRK501,High
2692,82,2025-08-16,GBX101,Low
2693,114,2025-03-09,GBX101,High
2694,98,2025-01-09,GBX101,Low
2695,87,2025-01-08,GBX101,Low
2696,127,2025-10-31,BRK501,Low
2697,6,2025-05-29,BRK501,Medium
2698,64,2025-01-27,SNS205,High
2699,44,2025-06-01,SNS205,Medium
2700,11,2025-10-06,BLD301,High
2701,142,2025-07-28,BRK501,Low
2702,120,2025-09-07,GBX101,High
2703,53,2025-03-16,BLD301,Low
2704,18,2025-08-09,BLD301,Low
2705,109,2025-07-22,GEN401,Low
2706,149,2025-03-18,BLD301,High
2707,43,2025-12-18,BRK501,High
2708,55,2025-02-09,GBX101,Medium
2709,30,2025-03-07,GBX101,High
2710,71,2025-01-07,BLD301,Medium
2711,40,2025-05-13,SNS205,Medium
2712,106,2025-12-30,BRK501,Low
2713,8,2025-09-14,GBX101,High
2714,81,2025-12-19,SNS205,High
2715,131,2025-07-25,GEN401,High
2716,61,2025-05-12,BLD301,Medium
2717,101,2025-03-28,BLD301,Low
2718,36,2025-03-15,BLD301,High
2719,146,2025-09-06,BLD301,Low
2720,141,2025-05-03,BRK501,Low
2721,102,2025-02-23,BRK501,Low
2722,47,2025-11-27,BLD301,Low
2723,117,2025-04-14,BRK501,High
2724,117,2025-09-22,BLD301,Critical
2725,83,2025-08-09,BLD301,High
2726,99,2025-11-04,BLD301,Medium
2727,114,2025-07-17,GBX101,Medium
2728,9,2025-02-13,BRK501,Medium
2729,34,2025-02-05,SNS205,Low
2730,7,2025-07-16,BRK501,Critical
2731,78,2025-04-30,SNS205,Medium
2732,67,2025-03-01,GBX101,High
2733,130,2025-02-10,GBX101,Low
2734,97,2025-11-13,GBX101,High
2735,135,2025-06-04,BRK501,Low
2736,119,2025-06-19,BRK501,Medium
2737,14,2025-01-03,GEN401,Low
2738,89,2025-01-18,GBX101,High
2739,89,2025-10-01,GEN401,Medium
2740,30,2025-02-19,SNS205,Low
2741,41,2025-12-09,BRK501,Medium
2742,67,2025-06-24,BLD301,Critical
2743,141,2025-05-31,GBX101,Low
2744,16,2025-04-24,BLD301,High
2745,2,2025-11-08,SNS205,Critical
2746,33,2025-09-14,GEN401,High
2747,12,2025-05-15,GBX101,Low
2748,68,2025-12-21,GEN401,Critical
2749,54,2025-11-01,GBX101,Medium
2750,60,2025-10-07,BLD301,Low
2751,53,2025-09-05,GBX101,High
2752,139,2025-08-06,GBX101,Low
2753,42,2025-06-30,BRK501,Medium
2754,3,2025-08-05,GBX101,Low
2755,146,2025-03-14,GEN401,Critical
2756,15,2025-08-21,BLD301,Low
2757,70,2025-02-07,GBX101,Low
2758,142,2025-01-20,SNS205,Medium
2759,86,2025-03-17,BRK501,Medium
2760,49,2025-02-10,GBX101,High
2761,139,2025-02-22,GEN401,Low
2762,44,2025-09-06,BLD301,Medium
2763,129,2025-06-27,BLD301,High
2764,148,2025-06-06,SNS205,Critical
2765,149,2025-11-23,BLD301,Critical
2766,40,2025-09-28,BLD301,Critical
2767,150,2025-03-25,GBX101,Critical
2768,34,2025-06-10,SNS205,Medium
2769,117,2025-02-04,GBX101,Medium
2770,27,2025-09-29,GBX101,Low
2771,45,2025-01-17,BLD301,Low
2772,93,2025-09-13,SNS205,Medium
2773,66,2025-05-14,GEN401,Medium
2774,91,2025-05-03,SNS205,Medium
2775,121,2025-11-13,SNS205,Low
2776,52,2025-10-06,BRK501,High
2777,23,2025-01-21,BRK501,Medium
2778,72,2025-10-20,GBX101,Critical
2779,124,2025-05-29,BLD301,Critical
2780,107,2025-12-10,GEN401,Low
2781,67,2025-11-22,SNS205,Low
2782,73,2025-02-04,BLD301,High
2783,108,2025-05-31,GBX101,Low
2784,121,2025-03-05,SNS205,Medium
2785,136,2025-02-07,BLD301,Medium
2786,50,2025-11-22,GEN401,Low
2787,145,2025-02-02,BLD301,Medium
2788,3,2025-09-18,GEN401,Critical
2789,127,2025-02-28,SNS205,Low
2790,22,2025-12-24,BRK501,Critical
2791,113,2025-10-10,BLD301,Medium
2792,93,2025-01-07,BRK501,Medium
2793,144,2025-02-09,SNS205,Medium
2794,68,2025-04-19,SNS205,Medium
2795,14,2025-10-15,GEN401,Low
2796,140,2025-01-30,SNS205,Low
2797,120,2025-03-05,SNS205,Medium
2798,30,2025-12-30,BLD301,Medium
2799,18,2025-02-09,GBX101,High
2800,23,2025-11-21,BLD301,Medium
2801,70,2025-06-13,GEN401,Medium
2802,91,2025-01-23,BRK501,High
2803,130,2025-10-27,BLD301,High
2804,120,2025-07-21,GBX101,High
2805,141,2025-04-12,SNS205,High
2806,81,2025-01-23,BRK501,Medium
2807,81,2025-03-10,BLD301,Critical
2808,54,2025-08-27,GBX101,Medium
2809,56,2025-08-09,BRK501,Critical
2810,61,2025-03-13,BLD301,Critical
2811,116,2025-12-07,GEN401,High
2812,70,2025-03-10,SNS205,High
2813,79,2025-10-10,GEN401,Low
2814,142,2025-08-19,GEN401,Medium
2815,113,2025-12-17,GBX101,Low
2816,34,2025-07-22,GBX101,Critical
2817,129,2025-09-16,GBX101,Critical
2818,17,2025-03-26,GBX101,Critical
2819,75,2025-04-21,BLD301,High
2820,82,2025-04-26,BLD301,Medium
2821,45,2025-06-17,GBX101,Critical
2822,91,2025-05-23,SNS205,High
2823,105,2025-04-01,GEN401,Low
2824,122,2025-03-24,GEN401,Critical
2825,52,2025-01-29,GEN401,Medium
2826,122,2025-01-30,BLD301,Low
2827,94,2025-03-24,GEN401,Critical
2828,52,2025-01-15,BRK501,High
2829,147,2025-09-21,GEN401,High
2830,107,2025-12-02,SNS205,Critical
2831,123,2025-05-31,GEN401,Low
2832,91,2025-11-24,BRK501,Medium
2833,98,2025-11-16,GBX101,Medium
2834,146,2025-07-20,BRK501,High
2835,138,2025-02-22,BLD301,High
2836,48,2025-07-02,SNS205,Low
2837,141,2025-07-25,GBX101,Medium
2838,150,2025-10-28,GEN401,High
2839,123,2025-09-30,GBX101,High
2840,53,2025-12-15,BRK501,High
2841,2,2025-07-24,GEN401,Medium
2842,68,2025-02-23,BRK501,Low
2843,149,2025-03-30,BLD301,Medium
2844,14,2025-04-28,GBX101,High
2845,113,2025-07-30,BRK501,High
2846,66,2025-12-23,GBX101,Medium
2847,125,2025-03-30,SNS205,High
2848,3,2025-05-20,BLD301,Low
2849,119,2025-01-29,SNS205,Critical
2850,69,2025-07-13,GBX101,High
2851,37,2025-08-06,BLD301,Medium
2852,18,2025-02-20,GEN401,Medium
2853,120,2025-07-09,GEN401,Medium
2854,55,2025-06-12,BLD301,High
2855,14,2025-06-15,GBX101,Medium
2856,61,2025-10-01,SNS205,Medium
2857,56,2025-09-27,GBX101,Low
2858,132,2025-04-13,SNS205,Low
2859,124,2025-12-17,GBX101,Medium
2860,134,2025-02-17,GBX101,Low
2861,57,2025-05-03,GEN401,High
2862,1,2025-01-05,SNS205,Medium
2863,141,2025-01-10,GBX101,Low
2864,61,2025-05-26,GBX101,Low
2865,73,2025-05-31,GEN401,High
2866,70,2025-05-25,BLD301,Critical
2867,145,2025-01-05,BRK501,Medium
2868,130,2025-06-02,GEN401,High
2869,124,2025-07-10,SNS205,Medium
2870,98,2025-01-20,BLD301,High
2871,84,2025-12-30,GEN401,Low
2872,73,2025-05-22,BRK501,Low
2873,114,2025-09-23,SNS205,High
2874,60,2025-09-10,GBX101,Medium
2875,130,2025-10-20,SNS205,Critical
2876,88,2025-03-21,SNS205,Medium
2877,21,2025-05-11,GEN401,Medium
2878,71,2025-08-27,SNS205,High
2879,20,2025-11-17,GEN401,Medium
2880,69,2025-08-23,GEN401,Low
2881,44,2025-10-24,BRK501,High
2882,64,2025-05-05,BLD301,Low
2883,102,2025-01-14,GBX101,Critical
2884,125,2025-07-29,GEN401,Medium
2885,146,2025-02-26,BRK501,High
2886,19,2025-01-02,GBX101,Low
2887,26,2025-11-12,BRK501,Critical
2888,55,2025-12-13,GEN401,High
2889,114,2025-09-09,GBX101,High
2890,137,2025-03-17,GBX101,Low
2891,48,2025-02-16,SNS205,High
2892,144,2025-12-23,GBX101,Critical
2893,19,2025-11-24,BLD301,High
2894,113,2025-07-23,BRK501,Critical
2895,54,2025-02-06,SNS205,Medium
2896,24,2025-03-30,BRK501,Critical
2897,10,2025-09-30,SNS205,Low
2898,3,2025-10-16,GBX101,Critical
2899,5,2025-05-01,GBX101,Low
2900,144,2025-10-14,BLD301,Low
2901,19,2025-07-20,GEN401,Critical
2902,89,2025-02-25,SNS205,Critical
2903,95,2025-11-27,BRK501,Medium
2904,123,2025-12-19,GBX101,High
2905,1,2025-04-07,BLD301,High
2906,108,2025-03-17,BRK501,Critical
2907,11,2025-03-13,BRK501,High
2908,140,2025-08-31,GBX101,Medium
2909,99,2025-08-17,GBX101,Critical
2910,149,2025-12-29,GBX101,High
2911,137,2025-10-10,SNS205,Critical
2912,42,2025-05-14,SNS205,Critical
2913,33,2025-10-09,BLD301,Critical
2914,136,2025-02-01,GEN401,High
2915,46,2025-10-27,BRK501,High
2916,40,2025-05-09,GEN401,Medium
2917,26,2025-03-06,GEN401,Medium
2918,106,2025-10-23,GBX101,Low
2919,24,2025-07-04,GBX101,Low
2920,85,2025-06-02,SNS205,High
2921,88,2025-11-05,SNS205,Critical
2922,42,2025-08-18,GEN401,Low
2923,28,2025-05-19,BLD301,Low
2924,3,2025-12-28,BLD301,Low
2925,126,2025-08-23,GBX101,Low
2926,45,2025-02-14,GEN401,Medium
2927,118,2025-05-08,GBX101,Medium
2928,97,2025-08-08,GBX101,High
2929,63,2025-11-26,GBX101,Critical
2930,80,2025-02-22,SNS205,Critical
2931,11,2025-06-11,BLD301,Critical
2932,111,2025-11-09,BRK501,Low
2933,133,2025-10-05,GBX101,High
2934,79,2025-08-24,GEN401,Medium
2935,124,2025-07-19,BRK501,Medium
2936,63,2025-04-04,SNS205,Medium
2937,106,2025-09-11,BLD301,Low
2938,131,2025-04-23,BLD301,High
2939,130,2025-06-03,GBX101,Critical
2940,126,2025-07-29,GEN401,Medium
2941,73,2025-10-22,GBX101,High
2942,65,2025-01-19,SNS205,High
2943,1,2025-04-28,SNS205,Medium
2944,112,2025-10-04,GEN401,High
2945,39,2025-09-17,BRK501,Medium
2946,92,2025-03-07,BRK501,Low
2947,60,2025-02-17,BLD301,Low
2948,105,2025-12-11,BLD301,Critical
2949,73,2025-10-14,SNS205,Medium
2950,58,2025-07-27,BRK501,High
2951,48,2025-08-07,GEN401,Low
2952,117,2025-05-07,BRK501,High
2953,53,2025-03-23,SNS205,Medium
2954,80,2025-04-11,BRK501,Medium
2955,66,2025-08-24,GEN401,High
2956,142,2025-03-31,GEN401,High
2957,111,2025-10-19,BLD301,Critical
2958,23,2025-07-19,GEN401,Medium
2959,10,2025-02-26,SNS205,High
2960,2,2025-03-05,GBX101,Medium
2961,10,2025-05-19,GEN401,Critical
2962,140,2025-02-22,BLD301,Critical
2963,97,2025-06-06,BRK501,Medium
2964,112,2025-10-14,GBX101,High
2965,57,2025-02-11,GBX101,Critical
2966,131,2025-02-06,BRK501,Critical
2967,59,2025-06-24,BRK501,Critical
2968,22,2025-11-26,BRK501,Medium
2969,86,2025-04-21,GEN401,Medium
2970,88,2025-02-24,BLD301,Medium
2971,114,2025-09-27,BLD301,High
2972,130,2025-01-12,SNS205,Critical
2973,76,2025-10-16,BRK501,Critical
2974,102,2025-04-09,GEN401,Low
2975,131,2025-02-03,BRK501,Medium
2976,149,2025-08-02,SNS205,Critical
2977,137,2025-04-04,GEN401,Medium
2978,133,2025-12-05,BLD301,Low
2979,140,2025-03-28,BRK501,Critical
2980,148,2025-01-12,GEN401,Critical
2981,64,2025-01-29,BRK501,High
2982,117,2025-08-22,GEN401,Low
2983,92,2025-03-09,GBX101,Low
2984,6,2025-04-24,SNS205,Medium
2985,104,2025-02-08,GEN401,Medium
2986,36,2025-01-14,BLD301,Low
2987,11,2025-03-24,GEN401,Low
2988,90,2025-12-24,BRK501,Critical
2989,61,2025-11-23,BRK501,Low
2990,58,2025-06-17,SNS205,High
2991,60,2025-12-11,SNS205,High
2992,105,2025-09-25,GEN401,High
2993,4,2025-06-08,BRK501,Medium
2994,135,2025-05-24,GEN401,Medium
2995,139,2025-07-23,SNS205,High
2996,4,2025-02-19,SNS205,High
2997,88,2025-10-15,BLD301,High
2998,17,2025-11-09,GBX101,Critical
2999,1,2025-09-03,BRK501,Critical
3000,36,2025-03-31,GEN401,Medium
3001,116,2025-10-06,GEN401,Low
3002,12,2025-07-08,GBX101,High
3003,98,2025-06-13,GBX101,Low
3004,36,2025-02-19,GEN401,Medium
3005,96,2025-03-04,BRK501,Critical
3006,29,2025-02-24,GEN401,High
3007,143,2025-04-22,GBX101,Medium
3008,106,2025-12-21,BLD301,High
3009,8,2025-02-17,GEN401,Low
3010,36,2025-05-20,BRK501,Critical
3011,47,2025-02-28,GEN401,High
3012,88,2025-12-13,GBX101,Low
3013,42,2025-05-17,GBX101,Low
3014,118,2025-02-17,BLD301,High
3015,75,2025-07-13,GEN401,Low
3016,44,2025-06-15,GBX101,Low
3017,133,2025-03-12,SNS205,Low
3018,149,2025-03-27,SNS205,Critical
3019,11,2025-06-26,GEN401,High
3020,35,2025-05-11,BLD301,Low
3021,60,2025-12-04,SNS205,Low
3022,59,2025-07-20,SNS205,Low
3023,65,2025-12-29,GEN401,Low
3024,103,2025-10-20,SNS205,Medium
3025,129,2025-07-10,SNS205,Low
3026,25,2025-04-26,BRK501,High
3027,129,2025-10-06,BRK501,Low
3028,49,2025-08-16,GEN401,Critical
3029,23,2025-02-23,BRK501,Low
3030,97,2025-04-03,GEN401,High
3031,13,2025-04-17,BLD301,Low
3032,119,2025-08-12,GEN401,Critical
3033,123,2025-02-20,BLD301,Critical
3034,132,2025-06-12,GEN401,Low
3035,22,2025-11-15,SNS205,Low
3036,40,2025-01-04,GEN401,Critical
3037,113,2025-04-11,GBX101,Low
3038,13,2025-02-01,SNS205,High
3039,36,2025-11-09,BRK501,Low
3040,122,2025-05-15,GEN401,High
3041,147,2025-02-01,BLD301,Critical
3042,93,2025-10-26,GBX101,Medium
3043,16,2025-03-23,GEN401,Low
3044,112,2025-10-13,BLD301,Low
3045,118,2025-04-29,BRK501,Low
3046,6,2025-10-22,GEN401,Low
3047,67,2025-09-20,SNS205,High
3048,117,2025-11-26,BLD301,Low
3049,45,2025-12-20,BRK501,Low
3050,144,2025-03-23,BRK501,Critical
3051,133,2025-11-05,GBX101,Low
3052,142,2025-02-06,GEN401,Low
3053,72,2025-01-07,BLD301,High
3054,29,2025-08-04,GBX101,Low
3055,141,2025-01-26,GBX101,High
3056,148,2025-09-21,GEN401,Medium
3057,19,2025-02-22,GBX101,Critical
3058,55,2025-09-21,GBX101,Low
3059,50,2025-01-28,GEN401,Low
3060,112,2025-11-04,BRK501,Low
3061,65,2025-10-30,SNS205,Medium
3062,107,2025-06-24,BLD301,Low
3063,87,2025-05-02,SNS205,Low
3064,45,2025-11-21,BRK501,Low
3065,61,2025-03-07,BLD301,Low
3066,107,2025-08-06,SNS205,Critical
3067,101,2025-07-08,SNS205,Medium
3068,113,2025-11-26,GEN401,High
3069,87,2025-11-02,GEN401,Medium
3070,150,2025-10-06,SNS205,High
3071,74,2025-03-19,GBX101,Medium
3072,30,2025-10-19,BRK501,High
3073,129,2025-03-19,BLD301,Critical
3074,141,2025-05-19,GBX101,Medium
3075,25,2025-05-18,SNS205,High
3076,116,2025-10-02,BLD301,Low
3077,52,2025-09-02,SNS205,Low
3078,6,2025-07-12,GEN401,Critical
3079,82,2025-09-27,SNS205,Medium
3080,97,2025-02-22,GBX101,High
3081,44,2025-05-06,GBX101,High
3082,90,2025-08-22,GEN401,Critical
3083,136,2025-09-16,SNS205,High
3084,29,2025-12-01,GBX101,Critical
3085,91,2025-11-25,GBX101,Low
3086,147,2025-07-02,GBX101,Low
3087,69,2025-08-20,BRK501,Critical
3088,129,2025-10-13,BRK501,Critical
3089,56,2025-02-16,SNS205,High
3090,57,2025-03-08,GEN401,High
3091,22,2025-12-16,GBX101,High
3092,128,2025-12-04,BLD301,High
3093,74,2025-05-04,GBX101,Critical
3094,71,2025-07-09,GBX101,High
3095,79,2025-06-08,BLD301,High
3096,54,2025-09-02,BRK501,Low
3097,139,2025-04-12,BRK501,Medium
3098,8,2025-05-18,BRK501,Critical
3099,141,2025-05-10,GEN401,Critical
3100,101,2025-10-02,SNS205,Medium
3101,94,2025-10-03,GEN401,Critical
3102,95,2025-07-18,GEN401,Low
3103,69,2025-09-02,GEN401,Low
3104,134,2025-06-13,SNS205,Critical
3105,68,2025-12-09,BLD301,Medium
3106,56,2025-01-30,BRK501,Critical
3107,37,2025-05-08,GEN401,High
3108,73,2025-10-23,GBX101,Low
3109,108,2025-09-15,SNS205,High
3110,64,2025-01-18,SNS205,Low
3111,117,2025-12-03,BLD301,Low
3112,90,2025-08-25,BRK501,High
3113,9,2025-11-25,GBX101,Critical
3114,83,2025-12-17,GEN401,High
3115,21,2025-04-27,BLD301,Low
3116,69,2025-07-04,GBX101,Critical
3117,50,2025-08-04,GBX101,Low
3118,55,2025-02-15,BLD301,Medium
3119,25,2025-03-03,GEN401,Critical
3120,53,2025-02-26,BLD301,Medium
3121,135,2025-07-01,GBX101,Medium
3122,37,2025-07-28,SNS205,High
3123,115,2025-07-08,SNS205,Critical
3124,53,2025-03-28,SNS205,Medium
